#SampleID	ERR2985255	ERR2985256	ERR2985257	ERR2985258	ERR2985259	ERR2985260	ERR2985261	ERR2985262	ERR2985263	ERR2985264	ERR2985265	ERR2985266	ERR2985267	ERR2985268	ERR2985269	ERR2985270	ERR2985271	ERR2985272	ERR2985273	ERR2985274	ERR2985275	ERR2985276	ERR2985277	ERR2985278
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_catus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	1.0	6.0	1.0	6.0	0	7.0	0	3.0	2.0	1.0	4.0	1.0	1.0	7.0	1.0	1.0	4.0	9.0	8.0	0	4.0	3.0	0	6.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea_longicatena	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter	1.0	8.0	1.0	5.0	1.0	7.0	3.0	11.0	3.0	0	5.0	4.0	1.0	4.0	3.0	3.0	7.0	33.0	30.0	2.0	3.0	2.0	11.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter_saccharivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	12.0	4.0	5.0	0	0	8.0	1.0	6.0	3.0	0	8.0	3.0	0	7.0	2.0	1.0	8.0	22.0	26.0	2.0	6.0	0	5.0	3.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	5.0	1.0	0	4.0	4.0	3.0	2.0	1.0	1.0	3.0	3.0	2.0	3.0	3.0	2.0	0	2.0	9.0	10.0	4.0	1.0	1.0	4.0	3.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	1.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	2.0	2.0	0	0	4.0	2.0	0	0	1.0	3.0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	1.0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	4.0	3.0	5.0	3.0	2.0	6.0	3.0	3.0	3.0	4.0	8.0	4.0	2.0	12.0	7.0	2.0	2.0	39.0	38.0	2.0	1.0	6.0	5.0	4.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp._1120	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	3.0	3.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella	0	1.0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter	1.0	0	0	0	1.0	2.0	2.0	0	0	0	1.0	1.0	0	2.0	0	0	0	3.0	6.0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	2.0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfurispora	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	3.0	5.0	3.0	5.0	1.0	2.0	2.0	12.0	4.0	1.0	5.0	2.0	2.0	2.0	8.0	2.0	5.0	10.0	7.0	2.0	3.0	5.0	5.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Acetoanaerobium	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Intestinibacter	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Paraclostridium;s__Paraclostridium_bifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Proteocatella	3.0	3.0	2.0	1.0	0	0	1.0	3.0	0	1.0	0	1.0	0	4.0	1.0	1.0	1.0	7.0	7.0	1.0	4.0	2.0	2.0	5.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Proteocatella;s__Proteocatella_sphenisci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	9.0	18.0	9.0	10.0	6.0	20.0	8.0	19.0	9.0	6.0	18.0	12.0	6.0	8.0	5.0	6.0	16.0	17.0	13.0	6.0	7.0	10.0	8.0	3.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia_sp._MT17	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	3.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter	0	1.0	0	2.0	0	1.0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	2.0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	37.0	51.0	18.0	68.0	24.0	54.0	37.0	60.0	23.0	18.0	49.0	20.0	38.0	39.0	33.0	16.0	54.0	165.0	174.0	44.0	57.0	31.0	31.0	67.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae_bacterium	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae_bacterium_Marseille-P3738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Caproiciproducens	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	1.0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	26.0	32.0	21.0	38.0	23.0	48.0	26.0	33.0	13.0	21.0	54.0	17.0	7.0	24.0	46.0	18.0	32.0	156.0	165.0	6.0	20.0	34.0	36.0	20.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Fastidiosipila	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Fournierella	0	0	2.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea	0	1.0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	2.0	0	0	1.0	1.0	2.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pygmaiobacter	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium	0	0	0	0	0	1.0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium]_leptum	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	2.0	0	1.0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_sp._CE2	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_sp._Marseille-P328	1.0	0	0	0	0	0	1.0	2.0	1.0	0	1.0	0	0	0	0	0	0	3.0	3.0	0	0	0	1.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Saccharofermentans	1.0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	1.0	0	2.0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum	21.0	10.0	3.0	14.0	2.0	18.0	7.0	9.0	6.0	6.0	17.0	6.0	1.0	13.0	9.0	7.0	15.0	55.0	32.0	1.0	14.0	9.0	13.0	6.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae	0	0	1.0	0	0	5.0	0	0	0	0	7.0	0	0	0	0	1.0	0	2.0	0	0	1.0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Dethiobacter	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Pelospora	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas	0	0	0	1.0	0	11.0	1.0	0	1.0	0	10.0	1.0	0	1.0	0	0	0	2.0	1.0	0	0	0	0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halanaerobiaceae;g__Halocella	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermodesulfobiaceae;g__Coprothermobacter	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	0	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	0	1.0	4.0	2.0	1.0	1.0	3.0	2.0	2.0	0	5.0	3.0	0	3.0	1.0	3.0	4.0	14.0	12.0	0	10.0	5.0	0	14.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Candidatus_Stoquefichus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	0	0	1.0	1.0	0	0	1.0	1.0	0	0	3.0	0	0	0	2.0	0	1.0	4.0	3.0	0	1.0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;s__Catenibacterium_mitsuokai	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium	0	1.0	0	2.0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix	1.0	2.0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum	0	1.0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	1.0	1.0	0	2.0	0	1.0	0	0	1.0	0	3.0	0	2.0	4.0	1.0	1.0	0	7.0	3.0	1.0	1.0	1.0	2.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Traorella;s__Traorella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	0	1.0	0	2.0	0	2.0	1.0	1.0	2.0	0	1.0	0	0	0	1.0	0	2.0	1.0	2.0	1.0	3.0	1.0	1.0	3.0
sk__Bacteria;k__;p__Firmicutes;c__Limnochordia;o__Limnochordales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Limnochordia;o__Limnochordales;f__Limnochordaceae	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes	3.0	6.0	0	8.0	2.0	4.0	1.0	8.0	3.0	5.0	3.0	8.0	0	6.0	3.0	1.0	4.0	21.0	10.0	2.0	4.0	4.0	2.0	6.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__;f__;g__Quinella	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales	1.0	0	0	0	1.0	0	0	0	2.0	0	0	3.0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	3.0	4.0	0	0	3.0	1.0	1.0	2.0	1.0	0	0	1.0	1.0	3.0	1.0	0	0	0	1.0	1.0	2.0	0	1.0	4.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	3.0	0	0	0	2.0	3.0	1.0	0	1.0	2.0	4.0	0	0	3.0	0	0	0	1.0	0	0	0	1.0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	7.0	0	0	2.0	2.0	3.0	2.0	4.0	0	1.0	2.0	2.0	2.0	2.0	1.0	0	2.0	4.0	2.0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum	2.0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succinispira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales	0	1.0	0	2.0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	3.0	1.0	2.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae	0	1.0	0	1.0	1.0	1.0	0	2.0	2.0	0	3.0	0	1.0	1.0	3.0	0	1.0	5.0	3.0	0	2.0	2.0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio	1.0	1.0	0	3.0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	3.0	6.0	1.0	0	2.0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas	3.0	2.0	0	0	2.0	3.0	2.0	1.0	0	3.0	8.0	0	0	2.0	3.0	1.0	4.0	16.0	15.0	0	1.0	1.0	6.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas_rupellensis	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	5.0	0	1.0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Pectinatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Propionispira	0	0	0	1.0	0	4.0	4.0	2.0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	3.0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	2.0	1.0	0	0	0	2.0	0	0	4.0	0	0	1.0	0	1.0	2.0	0	1.0	4.0	2.0	0	2.0	0	3.0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_lacticifex	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_sp._enrichment_culture_clone_hao17	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae	0	1.0	0	5.0	1.0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Anaerosinus	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Anaerosporomusa	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Dendrosporobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Pelosinus	1.0	0	2.0	2.0	2.0	0	0	0	0	2.0	0	0	0	0	0	1.0	2.0	4.0	2.0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Sporomusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	6.0	0	0	4.0	0	2.0	0	2.0	0	0	4.0	4.0	1.0	5.0	2.0	0	6.0	13.0	11.0	4.0	0	1.0	3.0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Allisonella	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister	6.0	5.0	1.0	4.0	2.0	5.0	2.0	6.0	4.0	0	4.0	3.0	5.0	7.0	3.0	1.0	4.0	20.0	18.0	4.0	5.0	0	3.0	7.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_sp._67	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	1.0	0	1.0	5.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	0	0	1.0	96.0	1.0	0	0	0	2.0	1.0	0	4.0	0	1.0	1.0	0	96.0	14.0	10.0	0	0	0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__Ezakiella	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__Sedimentibacter	0	0	1.0	0	0	5.0	0	0	1.0	0	4.0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	4.0
